FECHA,DIA,HORA,BARRIO,MES,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,MOVIL_AGRESOR,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,PROFESION,ESCOLARIDAD,GENERO
2014-01-27,Lunes,22:13:00,BUENOS AIRES E-5,ene.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-27,Lunes,04:16:00,LA HERRADURA E-4,ene.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,19.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-01-28,Martes,04:20:00,PERDOMO ALTO E-19,ene.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-01-28,Martes,23:18:00,EL PINAR E-11,ene.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-28,Martes,19:24:00,LAS MARGARITAS E-7,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,MASCULINO
2014-01-28,Martes,19:24:00,LAS MARGARITAS E-7,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,CASADO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,TECNICO,MASCULINO
2014-01-28,Martes,22:46:00,GIRARDOT E-3,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-28,Martes,20:31:00,CANDELARIA LA NUEVA I SECTOR E-19,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,FEMENINO
2014-01-29,Miércoles,02:00:00,SAUCEDAL E-8,ene.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-01-30,Jueves,14:00:00,CANADA E-4,ene.,URBANA,QUEBRADA,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-30,Jueves,04:00:00,LOS MOLINOS I SECTOR E-18,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52.0,CASADO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,MASCULINO
2014-01-31,Viernes,19:00:00,SAN ISIDRO E-4,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-31,Viernes,23:30:00,SANTA MATILDE E-16,ene.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,MASCULINO
2014-01-31,Viernes,22:10:00,VILLA DEL RINCON E-11,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-31,Viernes,20:05:00,TIBABUYES E-11,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-31,Viernes,20:23:00,PERDOMO E-19,ene.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-01-31,Viernes,20:23:00,UNIR II E-10,ene.,URBANA,CANCHAS DE TEJO,ARMA DE FUEGO,A PIE,A PIE,39.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-01,Sábado,23:30:00,BOMBAY E-8,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-01,Sábado,21:15:00,EL DORADO E-3,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-01,Sábado,00:45:00,EL VERBENAL E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-02,Domingo,21:30:00,LAS NIEVES E-3,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-02,Domingo,11:00:00,SANTA FE E-14,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-02,Domingo,10:45:00,BRASILIA I SECTOR E-7,feb.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,37.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-02,Domingo,03:45:00,MANZANARES E-7,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-02,Domingo,13:21:00,VILLA CINDY E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-02,Domingo,13:32:00,MONTEVIDEO E-9,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,23.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-03,Lunes,17:28:00,NUEVA ROMA ULTIMA ETAPA E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-04,Martes,13:20:00,LIBERTADOR SUR E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-04,Martes,11:05:00,ABRAHAM LINCON E-6,feb.,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50.0,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,FEMENINO
2014-02-04,Martes,00:36:00,SAN CARLOS E-6,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-05,Miércoles,12:00:00,SAN VICENTE FERRER E-6,feb.,URBANA,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-05,Miércoles,16:20:00,LA RIVERA II E-7,feb.,URBANA,RIOS,CONTUNDENTES,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-05,Miércoles,03:45:00,TOCAIMITA SUR E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-05,Miércoles,20:04:00,LAS VEGAS E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-05,Miércoles,18:51:00,MODELIA E-9,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,75.0,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,FEMENINO
2014-02-05,Miércoles,18:51:00,MODELIA E-9,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,80.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-06,Jueves,17:30:00,LAS LOMAS E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,59.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,DERECHO,SUPERIOR,FEMENINO
2014-02-06,Jueves,23:40:00,LA ESPAÑOLA E-10,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48.0,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2014-02-06,Jueves,01:50:00,BRASILIA I SECTOR E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-06,Jueves,06:05:00,SANTA ISABEL E-14,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,MASCULINO
2014-02-06,Jueves,22:18:00,EL BRILLANTE E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46.0,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-07,Viernes,19:40:00,VILLAS DEL RINCON E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-07,Viernes,21:50:00,LA ESTANZUELA E-14,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,67.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-07,Viernes,18:20:00,VISTA HERMOSA E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-07,Viernes,18:15:00,URBANA QUIROGA E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,63.0,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,FEMENINO
2014-02-07,Viernes,11:20:00,JOSE ANTONIO GALAN E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2014-02-07,Viernes,15:32:00,LAS VEGAS E-8,feb.,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,54.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-07,Viernes,10:27:00,TINTALITO E-8,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,54.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-08,Sábado,23:35:00,LA GAITANA E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-08,Sábado,13:55:00,LUIS LOPEZ DE MEZA E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-08,Sábado,20:19:00,LA VICTORIA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2014-02-08,Sábado,00:04:00,JUAN REY E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-08,Sábado,16:49:00,EL MIRADOR SUR I Y II E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,02:00:00,SANTA CECILIA E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,01:15:00,POTOSI E-19,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,06:20:00,SAN JOAQUIN DEL VATICANO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,08:20:00,BELLAVISTA E-19,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,05:45:00,LA TOSCANA E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,51.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,03:10:00,GUACAMAYAS I-II E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-09,Domingo,12:55:00,LUCERO ALTO E-19,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,SOLTERO,COLOMBIA,INDEPENDIENTE,ODONTOLOGIA,SUPERIOR,FEMENINO
2014-02-10,Lunes,23:30:00,MANZANARES E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-10,Lunes,15:25:00,CARIMAGUA I SECTOR E-8,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-10,Lunes,20:33:00,SANTA ANA E-11,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-13,Jueves,19:09:00,CANDELARIA III-IV E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR MOTOCICLETA,49.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,FEMENINO
2014-02-13,Jueves,03:13:00,MARRUECOS E-18,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-14,Viernes,17:00:00,EL CORTIJO E-10,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,MEDICINA,SUPERIOR,MASCULINO
2014-02-14,Viernes,16:16:00,EL ENCANTO E-4,feb.,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,32.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-15,Sábado,23:50:00,LOS COMUNEROS E-11,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-15,Sábado,06:20:00,LA ESPERANZA E-7,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-16,Domingo,16:00:00,SAN FRANCISCO E-19,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,FEMENINO
2014-02-16,Domingo,02:20:00,CHAPINERITO E-5,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-16,Domingo,03:40:00,COMPARTIR E-19,feb.,URBANA,CANCHAS DE TEJO,ARMA DE FUEGO,A PIE,A PIE,42.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-16,Domingo,08:10:00,EL CODITO E-1,feb.,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-16,Domingo,00:24:00,DANUBIO AZUL E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-16,Domingo,02:03:00,TOCAIMITA SUR E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-16,Domingo,06:04:00,MANZANARES E-7,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-17,Lunes,19:50:00,CASALOMA E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-17,Lunes,01:20:00,DANUBIO AZUL E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-18,Martes,16:00:00,LOS NARANJOS E-7,feb.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,37.0,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,FEMENINO
2014-02-18,Martes,20:58:00,LA PAZ BOSA E-7,feb.,URBANA,CAFE INTERNET,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,TECNICO,MASCULINO
2014-02-18,Martes,19:52:00,EL RECUERDO SUR E-19,feb.,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-18,Martes,19:52:00,EL RECUERDO SUR E-19,feb.,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-18,Martes,19:52:00,MARANDU E-19,feb.,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-18,Martes,20:11:00,SIMON BOLIVAR E-12,feb.,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,47.0,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2014-02-18,Martes,20:36:00,CONTADOR E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-18,Martes,19:34:00,SANTA LIBRADA SECTOR LA SUREÑA E-5,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-19,Miércoles,21:03:00,MEISSEN E-19,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-19,Miércoles,22:38:00,ATAHUALPA E-9,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-19,Miércoles,17:39:00,SANTA RITA E-4,feb.,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,47.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-20,Jueves,22:40:00,URB. HORIZONTES E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-20,Jueves,22:05:00,LOS MOLINOS DEL SUR E-18,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-20,Jueves,20:53:00,LAS CRUCES E-3,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-21,Viernes,18:36:00,GIRARDOT E-3,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2014-02-22,Sábado,19:30:00,BARCELONA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-22,Sábado,00:40:00,SANTA INES E-3,feb.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,78.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-22,Sábado,19:56:00,SANTA FE E-14,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-22,Sábado,19:01:00,BARCELONA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2014-02-22,Sábado,23:09:00,BRASILIA I SECTOR E-8,feb.,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,CONDUCTOR TAXI,PASAJERO TAXI,48.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-23,Domingo,03:00:00,GRANADA NORTE E-11,feb.,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2014-02-23,Domingo,03:00:00,LIJACA E-1,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-23,Domingo,02:30:00,LA PENINSULA E-4,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-23,Domingo,00:40:00,RINCON DEL PORVENIR E-19,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2014-02-23,Domingo,01:45:00,CLARET E-18,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2014-02-23,Domingo,04:40:00,LOS OLIVARES E-5,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2014-02-23,Domingo,04:50:00,VILLAS DEL DORADO E-10,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-25,Martes,20:00:00,ARBORIZADORA BAJA E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-25,Martes,18:00:00,EL REFUGIO E-5,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2014-02-25,Martes,23:00:00,PERDOMO E-19,feb.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,MASCULINO
2014-02-25,Martes,00:45:00,RICAURTE E-14,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2014-02-25,Martes,19:53:00,LA URIBE E-1,feb.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
